Class	Species	UMAP1	UMAP2
RNA virus	Picornavirales Bu-3 :Picornavirales Bu-3:ssRNA(+):Sus scrofa domesticus:GCF_001698355.1	-1.04697881795079	3.4812190763651
DNA virus	Malvastrum yellow vein Honghe virus :Malvastrum yellow vein Honghe virus:ssDNA(+/-):Malvastrum coromandelianum:GCF_001706885.1	1.63251108733532	4.99327412779305
RNA virus	Picornavirales Tottori-HG1 :Picornavirales Tottori-HG1:ssRNA(+):Sus scrofa domesticus:GCF_001706925.1	3.68853821245432	0.126500072549536
DNA virus	Senna leaf curl virus :Senna leaf curl virus:ssDNA(+/-):Senna occidentalis:GCF_001706945.1	1.51520467155454	4.91650841317302
RNA virus	Hepatitis C virus genotype 7 :Hepacivirus hominis:ssRNA(+):Homo sapiens:GCF_001712785.1	2.20154512740612	-0.564171363075431
DNA virus	Bos taurus papillomavirus 19 :Dyoxipapillomavirus 2:dsDNA:Bos taurus:GCF_001714375.1	-2.61350315421838	-2.75827728892524
DNA virus	Bos taurus papillomavirus 13 :Deltapapillomavirus 4:dsDNA:Bos taurus:GCF_001714395.1	-2.05424003707504	-2.71752094523231
DNA virus	Bos taurus papillomavirus 21 :Dyoxipapillomavirus 2:dsDNA:Bos taurus:GCF_001714415.1	-2.69800132495622	-2.72173152393819
DNA virus	Bos taurus papillomavirus 17 :Xipapillomavirus 4:dsDNA:Bos taurus:GCF_001714435.1	-2.61671727874569	-2.73133093470648
DNA virus	Equine adenovirus 1 :Equine mastadenovirus A:dsDNA:Equus caballus:GCF_001714455.1	2.98641195315707	-2.45140079198144
DNA virus	Bos taurus papillomavirus 18 :Dyokappapapillomavirus 4:dsDNA:Bos taurus:GCF_001714475.1	-2.83926510121082	-2.72232349861723
DNA virus	Bos taurus papillomavirus 20 :Bos taurus papillomavirus 20:dsDNA:Bos taurus:GCF_001714515.1	-1.90878229847197	-2.66559745413629
DNA virus	Bos taurus papillomavirus 16 :Dyokappapapillomavirus 3:dsDNA:Bos taurus:GCF_001714535.1	-2.30992174841387	-2.73054650626085
DNA virus	Sparus aurata polyomavirus 1 :Thetapolyomavirus spari:dsDNA:Sparus aurata:GCF_001717195.1	-0.285991655602167	-1.47090716610412
DNA virus	Sparus aurata papillomavirus 1 :Alefpapillomavirus 1:dsDNA:Sparus aurata:GCF_001717215.1	-4.67789241109637	-0.666576096568394
DNA virus	Ranavirus maximus :Frog virus 3:dsDNA:Scophthalmus maximus:GCF_001717415.1	3.28610216085091	-1.94052281694838
DNA virus	Mink bocavirus 1 :Bocaparvovirus carnivoran6:ssDNA(+/-):Mustela lutreola:GCF_001722885.1	-3.00293966001276	2.56337060768061
DNA virus	Common bean-associated gemycircularvirus :Common bean-associated gemycircularvirus:ssDNA:Phaseolus vulgaris:GCF_001725855.1	1.71984831275823	0.448241001481612
RNA virus	Arabidopsis halleri partitivirus 1 :Arabidopsis halleri partitivirus 1:dsRNA:Arabidopsis halleri:GCF_001725875.1	0.362122905253887	-0.144833462252696
RNA virus	Mamastrovirus 1 :Mamastrovirus 1:ssRNA(+)::GCF_001736695.1	-2.56750990202356	1.51196647330241
DNA virus	Volepox virus :Volepox virus:dsDNA::GCF_001744115.1	-5.31426212333209	-2.9300902620503
RNA virus	Rosavirus B :Rosavirus B:ssRNA(+):Rattus norvegicus:GCF_001744155.1	2.15880125731186	0.702343287585685
RNA virus	Rosavirus C :Rosavirus C:ssRNA(+):Rattus andamanensis:GCF_001745475.1	1.98786348902717	0.772815783678304
RNA virus	Simian retrovirus 8 :Simian retrovirus 8:ssRNA-RT:Macaca fascicularis:GCF_001754525.1	-1.07520883762171	0.43461571988101
RNA virus	Tacheng Tick Virus 1 :Orthonairovirus tachengense:ssRNA(-):Dermacentor marginatus:GCF_001755105.1	-1.19780660422701	-0.804449686402771
DNA virus	Synedrella leaf curl virus :Synedrella leaf curl virus:ssDNA(+/-):Eclipta prostrata:GCF_001755365.1	1.28141857266303	5.20338789704534
DNA virus	Grapevine geminivirus A :Grapevine geminivirus A:ssDNA(+/-):Vitis vinifera:GCF_001766605.1	1.11567434508985	4.84963455391761
DNA virus	Lisianthus enation leaf curl virus :Lisianthus enation leaf curl virus:ssDNA(+/-):Eustoma grandiflorum:GCF_001806215.1	1.43795592089729	5.14817267636895
DNA virus	Rhinolophus sinicus bocaparvovirus :Rhinolophus sinicus bocaparvovirus:ssDNA(+/-):Rhinolophus sinicus:GCF_001858075.1	2.88956300487763	-2.22095239555665
DNA virus	Mouse associated cyclovirus 1 :Cyclovirus naastsosi:ssDNA(+/-):Mus musculus:GCF_001866815.1	-0.475600755277671	2.22141932332311
RNA virus	White clover mottle virus :White clover mottle virus:ssRNA(+):Trifolium repens:GCF_001866835.1	-1.0669756319492	0.317234241911611
DNA virus	Okra enation leaf curl virus :Okra enation leaf curl virus:ssDNA(+/-):Abelmoschus esculentus:GCF_001866875.1	1.66629289162832	4.9479596999662
DNA virus	Equus caballus papillomavirus 8 :Treiskappapapillomavirus 1:dsDNA:Equus caballus:GCF_001866975.1	1.89949095740313	-1.66404146075763
DNA virus	Cotton leaf curl virus :Cotton leaf curl virus:ssDNA(+/-):Gossypium hirsutum:GCF_001876875.1	1.58817457537732	5.07191536538654
RNA virus	Zucchini lethal chlorosis virus :Orthotospovirus cucurbichlorosis:ssRNA(+/-):Cucurbita pepo:GCF_001876895.1	-5.17208935699215	-0.497955719781507
RNA virus	Cherry associated luteovirus :Luteovirus avii:ssRNA(+):Prunus avium:GCF_001879265.1	0.213805614063017	0.152780934609773
RNA virus	Guereza hepacivirus :Hepacivirus colobi:ssRNA(+):Colobus:GCF_001885465.1	1.67539152019331	1.16268333702379
RNA virus	Gannoruwa bat lyssavirus :Lyssavirus gannoruwa:ssRNA(-):Pteropus giganteus:GCF_001887845.1	-1.70220348861123	-0.536796298562336
DNA virus	Sugarcane chlorotic streak virus :Sugarcane chlorotic streak virus:ssDNA(+/-):Saccharum officinarum:GCF_001891015.1	2.29918252966065	1.3190258670979
DNA virus	Tomato mottle leaf curl virus :Tomato mottle leaf curl virus:ssDNA(+/-):Solanum lycopersicum:GCF_001891035.1	1.77885665843586	3.993401347035
DNA virus	Betapolyomavirus securanorvegicus :Betapolyomavirus securanorvegicus:dsDNA:Rattus norvegicus:GCF_001891055.1	-4.36448561957774	-0.255732577087694
DNA virus	simian adenovirus 55 :Simian mastadenovirus I:dsDNA:Rhinopithecus roxellana:GCF_001904845.1	2.7353396438236	-2.27195342168239
RNA virus	Soybean latent spherical virus :Nepovirus glycinis:ssRNA(+):Glycine max:GCF_001923735.1	-1.15512755840918	2.39386985588538
RNA virus	Bastrovirus-like_virus/VietNam/Bat/17819_21 :Bastrovirus-like_virus/VietNam/Bat/17819_21:ssRNA(+):Chiroptera:GCF_001925335.1	3.71401091426077	-0.013336925889032
RNA virus	Bastrovirus/VietNam/Porcine/17489_85 :Bastrovirus/VietNam/Porcine/17489_85:ssRNA(+):Sus scrofa:GCF_001925475.1	2.39728411449672	-0.872123846220312
RNA virus	Bastrovirus/VietNam/Rat/16715_10 :Bastrovirus BAS-3:ssRNA(+):Rattus:GCF_001926815.1	2.90463232493403	-2.43165016531971
RNA virus	Beihai picorna-like virus 77 :Beihai picorna-like virus 77:RNA:Bivalvia:GCF_001934285.1	-3.61739393058369	2.73283608554061
DNA virus	Chicken associated smacovirus :Chicken associated smacovirus:ssDNA:Gallus gallus:GCF_001957695.1	-1.57023242202867	1.35584346974596
RNA virus	Jingmen picorna-like virus :Jingmen picorna-like virus:RNA:Phasianus colchicus:GCF_001961255.1	-0.863211471368406	2.52654683496866
RNA virus	Lucheng Rn rat coronavirus :Lucheng Rn rat coronavirus:ssRNA(+):Rattus norvegicus:GCF_001962315.1	-1.34613884507122	2.09792737726603
RNA virus	Chicken calicivirus :Bavaria virus:ssRNA(+):Gallus gallus:GCF_001963095.1	2.29058238115114	0.613383225372272
DNA virus	Cynomolgus cytomegalovirus :Cynomolgus cytomegalovirus:dsDNA:Macaca fascicularis:GCF_001963235.1	1.61638685572474	-1.07642238109729
RNA virus	Rat arterivirus 1 :Betaarterivirus chinrav 1:ssRNA(+):Cricetulus longicaudatus:GCF_001963835.1	2.05773514482218	0.643471427478209
RNA virus	Hubei picorna-like virus 36 :Hubei picorna-like virus 36:RNA:Diptera:GCF_001964935.1	-0.657740891542384	2.91145251626441
RNA virus	Hubei permutotetra-like virus 10 :Hubei permutotetra-like virus 10:RNA:Orthoptera:GCF_001966915.1	-2.25230017245116	-0.414144080024621
DNA virus	Sweet potato mosaic virus :Sweet potato mosaic virus:ssDNA(+/-):Ipomoea batatas:GCF_001967215.1	-0.00857770321189655	4.86306323465949
RNA virus	Hubei picorna-like virus 55 :Hubei picorna-like virus 55:RNA:Araneae:GCF_001967475.1	-4.34548020747305	-2.89864933410112
RNA virus	Wuhan insect virus 21 :Wuhan insect virus 21:RNA:Hexapoda:GCF_001974215.1	1.98840326411974	-0.911247172667078
DNA virus	Lymphocystis disease virus Sa :Lymphocystis disease virus Sa:dsDNA:Sparus aurata:GCF_001974475.1	-4.40750980957593	-2.84103431672848
RNA virus	Pepper chlorotic spot virus :Orthotospovirus capsicimaculaflavi:ssRNA(+/-):Piperaceae:GCF_002003955.1	-5.22013805628256	-0.411663490649914
RNA virus	Jingmen tombus-like virus 2 :Jingmen tombus-like virus 2:RNA:Phasianus colchicus:GCF_002004055.1	0.937766116525583	0.411788837289611
RNA virus	Enterovirus AN12 :Enterovirus AN12:ssRNA(+):Bos taurus:GCF_002005035.1	2.37660258183846	-0.0453618037966431
RNA virus	Bat sapovirus :Bat sapovirus:ssRNA(+):Eidolon helvum:GCF_002005625.1	-0.386886108550344	3.02253992623984
DNA virus	Tomato leaf curl Burkina Faso virus :Tomato leaf curl Burkina Faso virus:ssDNA(+/-):Solanum lycopersicum:GCF_002005645.1	1.19415641835267	5.00772806122082
DNA virus	Human papillomavirus type 156 :Gammapapillomavirus 18:dsDNA:Homo sapiens:GCF_002006915.1	-4.49842343240279	-3.31435142053825
RNA virus	Qinghai Himalayan marmot astrovirus 1 :Qinghai Himalayan marmot astrovirus 1:ssRNA(+):Marmota himalayana:GCF_002008515.1	-1.89807963057942	1.91958847635032
RNA virus	Bat sapelovirus :Bat sapelovirus:ssRNA(+):Eidolon helvum:GCF_002008535.1	-3.44522987804555	1.46477045232838
RNA virus	Qinghai Himalayan marmot astrovirus 2 :Qinghai Himalayan marmot astrovirus 2:ssRNA(+):Marmota himalayana:GCF_002008655.1	1.91229983510177	1.0273804946954
RNA virus	Jingmen tombus-like virus 1 :Jingmen tombus-like virus 1:RNA:Phasianus colchicus:GCF_002008755.1	2.01102246650383	-0.886297644330031
RNA virus	African eggplant yellowing virus :African eggplant yellowing virus:ssRNA(+):Solanum aethiopicum:GCF_002029515.1	1.05420190396558	-0.0136157061488874
RNA virus	Grapevine rupestris vein feathering virus :Grapevine rupestris vein feathering virus:ssRNA(+):Vitis vinifera:GCF_002029535.1	3.74027464085029	0.0726972633638981
RNA virus	kunsagivirus C1 :Kunsagivirus C:ssRNA(+):Papio cynocephalus:GCF_002029575.1	3.10857723805866	1.88021477554451
DNA virus	LI polyomavirus :Alphapolyomavirus quardecihominis:dsDNA:Homo sapiens:GCF_002080215.1	-4.74712297941874	-0.856693853323537
RNA virus	Cowpea polerovirus 1 :Cowpea polerovirus 1:ssRNA(+):Vigna unguiculata:GCF_002080275.1	1.21027573464392	0.0666745333986255
RNA virus	Cowpea polerovirus 2 :Cowpea polerovirus 2:ssRNA(+):Vigna unguiculata:GCF_002080295.1	0.825855815387943	-0.0255118959598692
RNA virus	Enterovirus goat/JL14 :Enterovirus goat/JL14:ssRNA(+):Capra hircus:GCF_002088385.1	-0.399540999326778	-0.575711329741707
RNA virus	Pepper virus A :Carlavirus PepVA:ssRNA(+):Capsicum annuum:GCF_002105405.1	-2.09319188869944	3.03921101126859
RNA virus	Watermelon virus A :Watermelon virus A:ssRNA(+):Citrullus lanatus:GCF_002105425.1	-4.13431274916702	0.0620502514317306
DNA virus	Cynomolgus adenovirus 1 :Simian mastadenovirus B:dsDNA:Macaca fascicularis:GCF_002114045.1	3.15114361550425	-2.62861789577209
RNA virus	Tomato yellow mottle-associated virus :Cytorhabdovirus lycopersici:ssRNA(-):Solanum lycopersicum:GCF_002116055.1	-1.75507010904643	-0.334271375949943
DNA virus	Columbid alphaherpesvirus 1 :Mardivirus columbidalpha1:dsDNA:Columba livia:GCF_002116095.1	3.19596801555937	-2.30457954402799
RNA virus	Cassava virus X :Cassava virus X:ssRNA(+):Manihot esculenta:GCF_002116295.1	0.195930136488912	-0.0881059119485411
RNA virus	Cosavirus F :Cosavirus F:ssRNA(+):Homo sapiens:GCF_002117635.1	-3.32541070608204	0.7909876628247
RNA virus	Nairobi sheep disease virus :Orthonairovirus nairobiense:ssRNA(-):Ixodoidea:GCF_002117695.1	-4.1635382322183	0.439368141189459
RNA virus	Orthohantavirus montanoense :Orthohantavirus montanoense:ssRNA(-):Peromyscus beatae:GCF_002117715.1	-7.05033765403019	-1.31940308539915
RNA virus	Madrid virus :Orthobunyavirus madridense:ssRNA(-):Homo sapiens:GCF_002118405.1	-6.10999490557125	-1.26591437318477
RNA virus	Ferret parechovirus :Parechovirus D:ssRNA(+):Mustela putorius furo:GCF_002118445.1	-3.34908594336282	0.938627594922349
RNA virus	Le Dantec virus :Ledantevirus ledantec:ssRNA(-):Homo sapiens:GCF_002118505.1	-5.5481425418707	-1.18557551991399
RNA virus	Picobirnavirus green monkey/KNA/2015 :Picobirnavirus green monkey/KNA/2015:dsRNA:Chlorocebus sabaeus:GCF_002118545.1	0.114014389532256	2.24141312202619
RNA virus	Oriboca virus :Orthobunyavirus oribocaense:ssRNA(-):Sapajus apella:GCF_002118565.1	-5.94520884625806	-1.27903741135754
RNA virus	Caraparu virus :Orthobunyavirus caraparuense:ssRNA(-):Sapajus apella:GCF_002118585.1	-6.03049689766915	-1.30591034735514
RNA virus	Pegivirus suis :Pegivirus suis:ssRNA(+):Sus scrofa domesticus:GCF_002118605.1	2.14648063715898	0.49778672818591
RNA virus	Kern Canyon virus :Ledantevirus kern:ssRNA(-):Myotis yumanensis:GCF_002118685.1	-3.34206067827888	-0.0543096948833961
RNA virus	Marituba virus :Orthobunyavirus maritubaense:ssRNA(-):Sapajus apella:GCF_002118745.1	-6.10977694856861	-1.35602585878108
RNA virus	Guaroa virus :Orthobunyavirus guaroaense:ssRNA(-):Homo sapiens:GCF_002118805.1	-6.02681946795686	-1.31855838374234
RNA virus	Bat coronavirus :Bat coronavirus:ssRNA(+):Pipistrellus:GCF_002118885.1	-1.21487914187989	2.11251157168877
RNA virus	Barur virus :Ledantevirus barur:ssRNA(-):Rattus rattus:GCF_002145665.1	-3.36695339294442	0.0194480338073941
RNA virus	Anjozorobe virus :Orthohantavirus thailandense:ssRNA(-):Eliurus majori:GCF_002145785.1	-7.09025302850879	-1.3014953305229
RNA virus	Oita virus :Ledantevirus oita:ssRNA(-):Rhinolophus cornutus:GCF_002145845.1	-2.84143233172133	-0.0167727917699079
RNA virus	Kenkeme virus :Orthohantavirus kenkemeense:ssRNA(-):Sorex roboratus:GCF_002146025.1	-7.06296516726767	-1.30357158517008
RNA virus	Mount Elgon bat virus :Ledantevirus elgon:ssRNA(-):Rhinolophus eloquens:GCF_002146045.1	-5.65919420373695	-1.24973160936339
RNA virus	Goose astrovirus :Goose astrovirus:ssRNA(+):Anser:GCF_002146085.1	-3.29021572857849	1.90648753729224
RNA virus	Orthohantavirus khabarovskense :Orthohantavirus khabarovskense:ssRNA(-):Microtus maximowiczii:GCF_002146125.1	-7.0705209976023	-1.28971758721551
RNA virus	Klamath virus :Tupavirus klamath:ssRNA(-):Microtus montanus:GCF_002146165.1	0.16682617260079	-0.155377005976262
DNA virus	Human papillomavirus type 85 :Human papillomavirus type 85:dsDNA:Homo sapiens:GCF_002153865.1	-3.80264993533049	-3.45797889787601
DNA virus	Pepper yellow dwarf virus - Mexico :Pepper yellow dwarf virus - Mexico:ssDNA(+/-):Capsicum annuum var. annuum:GCF_002158635.1	0.389022334743933	5.04484584004068
RNA virus	Alfalfa virus S :Alfalfa virus S:ssRNA(+):Medicago sativa:GCF_002158655.1	2.75427927315421	-0.573100991742465
DNA virus	Sweet potato symptomless virus 1 :Sweet potato symptomless virus 1:ssDNA(+/-):Ipomoea batatas:GCF_002158695.1	1.31958601078868	4.27653727722553
RNA virus	Grapevine enamovirus 1 :Grapevine enamovirus 1:ssRNA(+):Vitis vinifera:GCF_002184215.1	1.03508249318624	0.460623873877714
RNA virus	Canine kobuvirus :Canine kobuvirus:ssRNA(+):Canis lupus familiaris:GCF_002194365.1	3.78949774748376	-0.0268616521102332
DNA virus	Duck associated cyclovirus 1 :Cyclovirus kacsa:ssDNA(+/-):Anas platyrhynchos:GCF_002194385.1	0.992862423752525	-0.0141952678502447
RNA virus	Mamastrovirus 2 :Mamastrovirus 2:ssRNA(+):Sus scrofa:GCF_002194425.1	2.39023386013778	0.301370476024802
RNA virus	Goat torovirus :Goat torovirus:ssRNA(+):Capra hircus:GCF_002194465.1	-1.83394194593002	2.05965134266908
RNA virus	Peach associated luteovirus :Peach associated luteovirus:ssRNA(+):Prunus persica:GCF_002194525.1	0.275601507019244	0.237933719522624
RNA virus	Avian paramyxovirus 15 :Metaavulavirus peixense:ssRNA(-):Calidris fuscicollis:GCF_002197575.1	-2.98310723791354	0.155854259551599
DNA virus	Common bottlenose dolphin gammaherpesvirus 1 strain Sarasota :Bossavirus delphinidgamma1:dsDNA:Tursiops truncatus:GCF_002210635.1	3.17116638528649	-2.31578983891966
DNA virus	Giant panda anellovirus :Giant panda anellovirus:ssDNA(-)::GCF_002219365.1	-3.24413163285675	-1.38930891969871
RNA virus	Grapevine virus K :Grapevine virus K:ssRNA(+):Vitis vinifera:GCF_002219425.1	-2.14036741538425	3.00743412812929
DNA virus	Garrulus glandarius associated circular virus 1 :Garrulus glandarius associated circular virus 1:ssDNA(+/-):Garrulus glandarius:GCF_002219445.1	0.0484508526587591	2.52191237141592
DNA virus	Seal parapoxvirus :Grey sealpox virus:dsDNA::GCF_002219465.1	2.68994824119104	-2.36786477227671
DNA virus	Tetraparvovirus ungulate3 :Tetraparvovirus ungulate3:ssDNA(+/-):Sus scrofa:GCF_002219485.1	1.81979397461282	-1.33683408622425
DNA virus	red squirrel adenovirus 1 :Squirrel mastadenovirus A:dsDNA:Sciurus vulgaris:GCF_002219645.1	-1.03306043916773	0.320400020108988
RNA virus	Squash chlorotic leaf spot virus :Torradovirus cucurbitae:ssRNA(+):Cucurbita moschata:GCF_002219665.1	-0.0462838265324921	1.86921605159154
DNA virus	Human fecal virus Jorvi4 :Human fecal virus Jorvi4:ssDNA(+/-):Homo sapiens:GCF_002219705.1	-3.79011480115141	2.89123270920116
DNA virus	Dromedary camel bocaparvovirus 1 :Bocaparvovirus ungulate7:ssDNA(+/-):Camelus dromedarius:GCF_002219805.1	-2.39710584935645	-1.31827404350978
DNA virus	Giant panda associated gemycircularvirus :Giant panda associated gemycircularvirus:ssDNA::GCF_002219905.1	1.55082145345585	0.0940011146676564
DNA virus	Bovine papillomavirus :Bovine papillomavirus:dsDNA:Bos taurus:GCF_002220025.1	-2.59942711162231	-2.72409656152998
RNA virus	Linda virus :Linda virus:ssRNA(+):Sus scrofa:GCF_002223795.1	-5.9183927529126	1.33920693274922
DNA virus	Sugarcane striate virus :Sugarcane striate virus:ssDNA(+/-):Saccharum officinarum:GCF_002237255.1	-0.591015233515004	3.5426258580576
DNA virus	NY_014 poxvirus :NY_014 poxvirus:dsDNA:Homo sapiens:GCF_002270605.1	-5.22134781343554	-2.95010159041693
DNA virus	Sus scrofa papillomavirus 2 :Sus scrofa papillomavirus 2:dsDNA:Sus scrofa:GCF_002270625.1	-1.92933880096505	-2.64206739982068
RNA virus	Wheat leaf yellowing-associated virus :Wheat leaf yellowing-associated virus:ssRNA(+):Triticum aestivum:GCF_002270665.1	0.930638686663564	-0.159134840555745
RNA virus	Wild melon vein banding virus :Wild melon banding virus:ssRNA(+):Cucumis melo subsp. agrestis:GCF_002270685.1	-3.88902124644525	2.8197607092993
DNA virus	Wild vitis virus 1 :Wild Vitis latent virus:ssDNA(+/-):Vitis vinifera:GCF_002270745.1	0.524934078879516	3.48743948628742
RNA virus	Citrus concave gum-associated virus :Coguvirus citri:ssRNA(-):Citrus sinensis:GCF_002270765.2	-4.855522238335	-0.175732582842186
RNA virus	Tomato chlorotic spot virus :Orthotospovirus tomatoflavi:ssRNA(+/-)::GCF_002270845.1	-5.14583338876275	-0.487870645537652
RNA virus	Actinidia virus 1 :Actinidia virus 1:ssRNA(+):Actinidia chinensis:GCF_002270905.1	-1.32509041094071	3.71007791907371
DNA virus	Tomato leaf curl purple vein virus :Tomato leaf curl purple vein virus:ssDNA(+/-):Solanum lycopersicum:GCF_002270925.1	2.06391193772865	4.14053864979767
RNA virus	Sudan watermelon mosaic virus :Sudan watermelon mosaic virus:ssRNA(+):Cucumis melo var. flexuosus:GCF_002270985.1	-3.86239157445491	2.69716136685503
DNA virus	Felis catus papillomavirus type 5 :Felis catus papillomavirus type 5:dsDNA:Felis catus:GCF_002271065.1	-1.87097079111454	-2.71028894959104
RNA virus	Rice virus A :Rice virus A:ssRNA(+):Oryza sativa:GCF_002271105.1	1.83974313532453	0.554268406145839
DNA virus	Porcine feces-associated gemycircularvirus :Gemykibivirus anima1:ssDNA:Sus scrofa:GCF_002271165.1	1.04800656092848	0.19989130452578
RNA virus	Bastrovirus 7 :Bastrovirus BAS-1:ssRNA(+):Homo sapiens:GCF_002285025.1	2.51233191433862	-0.626598741712071
DNA virus	Tomato associated geminivirus 1 :Tomato associated geminivirus 1:ssDNA(+/-):Solanum lycopersicum:GCF_002285045.1	-3.00341256626938	2.44344087993514
RNA virus	Fall chinook aquareovirus :Fall chinook aquareovirus:dsRNA:Oncorhynchus tshawytscha:GCF_002288715.1	2.44301377259839	0.42010512782459
DNA virus	Tobacco leaf curl Cuba virus :Tobacco leaf curl Cuba virus:ssDNA(+/-):Phaseolus vulgaris:GCF_002310935.1	1.73649687905705	4.08987284361855
DNA virus	Eptesipox virus :Eptesipox virus:dsDNA:Eptesicus fuscus:GCF_002354985.1	-5.13894216399737	-2.92172550592121
RNA virus	Falcon picornavirus :Falcon picornavirus:ssRNA(+):Falco vespertinus:GCF_002355005.1	-2.54424524443985	1.90796813423573
DNA virus	Odocoileus adenovirus 1 :Deer atadenovirus A:dsDNA:Odocoileus hemionus columbianus:GCF_002355065.1	-4.85241819681056	-3.05283290510169
DNA virus	Bat circovirus :Bat circovirus:ssDNA(+/-):Vespertilio sinensis:GCF_002355085.1	1.89840404780491	-0.811495815118074
RNA virus	Parrot bornavirus 7 :Orthobornavirus alphapsittaciforme:ssRNA(-):Cacatua moluccensis:GCF_002366005.1	-2.75684643867859	1.22272839619917
RNA virus	Aquatic bird bornavirus 1 :Orthobornavirus avisaquaticae:ssRNA(-):Branta canadensis:GCF_002366045.1	-2.82805221206154	0.941591338568836
DNA virus	Common bean severe mosaic virus :Common bean severe mosaic virus:ssDNA(+/-):Phaseolus vulgaris:GCF_002366145.2	0.932684342405526	3.84825372951298
DNA virus	Bosavirus MS-2016a :Copiparvovirus ungulate5:ssDNA(+/-):Bos taurus:GCF_002366225.2	-4.77645624764669	-1.52503715367831
RNA virus	Otarine picobirnavirus :Otarine picobirnavirus:dsRNA:Zalophus californianus:GCF_002366265.1	0.20902617653818	2.03812309628714
RNA virus	Zika virus :Orthoflavivirus zikaense:ssRNA(+):Homo sapiens:GCF_002366285.1	-0.864986584446202	-1.39668306351047
RNA virus	Borna disease virus 1 :Orthobornavirus bornaense:ssRNA(-):Equus:GCF_002366305.1	-0.599583810749494	-0.153831117461664
RNA virus	Canary bornavirus 2 :Orthobornavirus serini:ssRNA(-):Serinus canaria:GCF_002366325.1	-2.78823423964566	1.11313045939373
RNA virus	Parrot bornavirus 2 :Orthobornavirus alphapsittaciforme:ssRNA(-):Aratinga solstitialis:GCF_002366345.1	-2.71383452625959	1.12651227160818
RNA virus	Grapevine Cabernet Sauvignon reovirus :Grapevine Cabernet Sauvignon reovirus:dsRNA:Vitis vinifera:GCF_002375125.2	-3.04529853298265	2.60202932329014
DNA virus	Human gammaherpesvirus 4 :Lymphocryptovirus humangamma4:dsDNA:Homo sapiens:GCF_002402265.1	2.91417479817209	-1.93046178945865
RNA virus	Umbre virus :Orthobunyavirus turlockense:ssRNA(-):Culex bitaeniorhynchus:GCF_002814435.1	-6.03462703371689	-1.07091359247392
RNA virus	Punta Toro virus :Phlebovirus toroense:ssRNA(+/-):Homo sapiens:GCF_002815115.1	-4.50229314673833	0.00132375714989097
RNA virus	Avian paramyxovirus 4 :Paraavulavirus hongkongense:ssRNA(-):Anas platyrhynchos:GCF_002815175.1	-0.814405850264899	-0.175801626987745
RNA virus	Avian metaavulavirus 6 :Metaavulavirus hongkongense:ssRNA(-):Anser:GCF_002815195.1	-1.52842608593888	-0.367019333967842
RNA virus	Avian metaavulavirus 8 :Metaavulavirus delawarense:ssRNA(-):Branta canadensis:GCF_002815215.1	-2.64281487740457	0.286201840701895
RNA virus	Feline morbillivirus :Morbillivirus felis:ssRNA(-):Felis catus:GCF_002815235.1	-6.18712760169932	-1.39073174848382
RNA virus	Menangle virus :Pararubulavirus menangleense:ssRNA(-):Pteropus:GCF_002815295.1	-2.56350555930634	-0.12683988246997
RNA virus	Teviot virus :Pararubulavirus teviotense:ssRNA(-):Pteropus sp.:GCF_002815315.1	-2.4487052471504	-0.268180228641313
RNA virus	Human metapneumovirus :Metapneumovirus hominis:ssRNA(-)::GCF_002815375.1	-5.76301532359993	-1.43560129535061
RNA virus	Bovine respiratory syncytial virus ATCC51908 :Orthopneumovirus bovis:ssRNA(-)::GCF_002815455.1	-5.86294759851823	-1.47604721218193
RNA virus	Human orthopneumovirus :Orthopneumovirus hominis:ssRNA(-)::GCF_002815475.1	-5.79110591295766	-1.50135695762306
RNA virus	Murine orthopneumovirus :Orthopneumovirus muris:ssRNA(-)::GCF_002815495.1	-4.28782019608771	0.234988961962361
RNA virus	Ledantevirus nishimuro :Ledantevirus nishimuro:ssRNA(-):Sus scrofa:GCF_002815635.1	-3.49088452295931	-0.143383077350019
RNA virus	Ekpoma virus 2 :Tibrovirus betaekpoma:ssRNA(-):Homo sapiens:GCF_002815875.1	-3.3423894055996	-0.37495415058836
RNA virus	Orthohantavirus asikkalaense :Orthohantavirus asikkalaense:ssRNA(-):Sorex minutus:GCF_002815935.1	-7.08607418220394	-1.29197237396141
RNA virus	Vesicular stomatitis Indiana virus :Vesiculovirus indiana:ssRNA(-):Equus caballus:GCF_002815995.1	-3.03941599622325	0.0659120552421614
RNA virus	Vesiculovirus jurona :Vesiculovirus jurona:ssRNA(-):Haemagogus:GCF_002816015.1	-2.90323118647027	-0.0454120580484967
RNA virus	Watermelon bud necrosis virus :Orthotospovirus citrullonecrosis:ssRNA(+/-):Citrullus lanatus:GCF_002816095.1	-5.14718992388289	-0.46206926994334
RNA virus	Porcine reproductive and respiratory syndrome virus 2 :Betaarterivirus suid 2:ssRNA(+):Sus scrofa:GCF_002816115.1	1.92188240776768	0.488245003357025
RNA virus	Simian hemorrhagic encephalitis virus :Epsilonarterivirus hemcep:ssRNA(+):Macaca mulatta:GCF_002816155.1	2.1967229027508	0.528604286458097
RNA virus	Betacoronavirus Erinaceus/VMC/DEU/2012 :Hedgehog coronavirus 1:ssRNA(+):Erinaceus europaeus:GCF_002816175.1	-1.70350269725438	2.04159739534653
RNA virus	Betacoronavirus England 1 :Middle East respiratory syndrome-related coronavirus:ssRNA(+):Homo sapiens:GCF_002816195.1	-1.12369015685838	2.14448416474669
