Abaca bunchy top virus:Abaca bunchy top virus	Musa	Abaca bunchy top virus :Abaca bunchy top virus:ssDNA(+):Musa sp.:GCF_000872625.1
Orthohantavirus prospectense:Orthohantavirus prospectense	Microtus	Orthohantavirus prospectense :Orthohantavirus prospectense:ssRNA(-):Microtus pennsylvanicus:GCF_002994685.1
Orthohantavirus puumalaense:Orthohantavirus puumalaense	Apodemus	Orthohantavirus puumalaense :Orthohantavirus puumalaense:ssRNA(-)::GCF_000854405.1
Orthohantavirus puumalaense:Orthohantavirus puumalaense	Homo	Orthohantavirus puumalaense :Orthohantavirus puumalaense:ssRNA(-)::GCF_000854405.1
Orthohantavirus puumalaense:Orthohantavirus puumalaense	Meriones	Orthohantavirus puumalaense :Orthohantavirus puumalaense:ssRNA(-)::GCF_000854405.1
Orthohantavirus puumalaense:Orthohantavirus puumalaense	Mus	Orthohantavirus puumalaense :Orthohantavirus puumalaense:ssRNA(-)::GCF_000854405.1
Orthohantavirus puumalaense:Orthohantavirus puumalaense	Myodes	Orthohantavirus puumalaense :Orthohantavirus puumalaense:ssRNA(-)::GCF_000854405.1
Orthohantavirus puumalaense:Orthohantavirus puumalaense	Sorex	Orthohantavirus puumalaense :Orthohantavirus puumalaense:ssRNA(-)::GCF_000854405.1
Orthohantavirus robinaense:Orthohantavirus robinaense	Pteropus	Orthohantavirus robinaense :Orthohantavirus robinaense:ssRNA(-):Pteropus alecto:GCF_018594985.1
Orthohantavirus seoulense:Orthohantavirus seoulense	Apodemus	Orthohantavirus seoulense :Orthohantavirus seoulense:ssRNA(-):Rattus norvegicus:GCF_000855645.1
Orthohantavirus seoulense:Orthohantavirus seoulense	Cricetulus	Orthohantavirus seoulense :Orthohantavirus seoulense:ssRNA(-):Rattus norvegicus:GCF_000855645.1
Orthohantavirus seoulense:Orthohantavirus seoulense	Crocidura	Orthohantavirus seoulense :Orthohantavirus seoulense:ssRNA(-):Rattus norvegicus:GCF_000855645.1
Orthohantavirus seoulense:Orthohantavirus seoulense	Felis	Orthohantavirus seoulense :Orthohantavirus seoulense:ssRNA(-):Rattus norvegicus:GCF_000855645.1
Orthohantavirus seoulense:Orthohantavirus seoulense	Hipposideros	Orthohantavirus seoulense :Orthohantavirus seoulense:ssRNA(-):Rattus norvegicus:GCF_000855645.1
Orthohantavirus seoulense:Orthohantavirus seoulense	Homo	Orthohantavirus seoulense :Orthohantavirus seoulense:ssRNA(-):Rattus norvegicus:GCF_000855645.1
Orthohantavirus seoulense:Orthohantavirus seoulense	Meriones	Orthohantavirus seoulense :Orthohantavirus seoulense:ssRNA(-):Rattus norvegicus:GCF_000855645.1
Orthohantavirus seoulense:Orthohantavirus seoulense	Microtus	Orthohantavirus seoulense :Orthohantavirus seoulense:ssRNA(-):Rattus norvegicus:GCF_000855645.1
Orthohantavirus seoulense:Orthohantavirus seoulense	Mus	Orthohantavirus seoulense :Orthohantavirus seoulense:ssRNA(-):Rattus norvegicus:GCF_000855645.1
Orthohantavirus seoulense:Orthohantavirus seoulense	Niviventer	Orthohantavirus seoulense :Orthohantavirus seoulense:ssRNA(-):Rattus norvegicus:GCF_000855645.1
Orthohantavirus seoulense:Orthohantavirus seoulense	Rattus	Orthohantavirus seoulense :Orthohantavirus seoulense:ssRNA(-):Rattus norvegicus:GCF_000855645.1
Orthohantavirus seoulense:Orthohantavirus seoulense	Rhinolophus	Orthohantavirus seoulense :Orthohantavirus seoulense:ssRNA(-):Rattus norvegicus:GCF_000855645.1
Orthohantavirus seoulense:Orthohantavirus seoulense	Rhombomys	Orthohantavirus seoulense :Orthohantavirus seoulense:ssRNA(-):Rattus norvegicus:GCF_000855645.1
Orthohantavirus seoulense:Orthohantavirus seoulense	Sorex	Orthohantavirus seoulense :Orthohantavirus seoulense:ssRNA(-):Rattus norvegicus:GCF_000855645.1
Orthohantavirus seoulense:Orthohantavirus seoulense	Suncus	Orthohantavirus seoulense :Orthohantavirus seoulense:ssRNA(-):Rattus norvegicus:GCF_000855645.1
Orthohantavirus seoulense:Orthohantavirus seoulense	Tscherskia	Orthohantavirus seoulense :Orthohantavirus seoulense:ssRNA(-):Rattus norvegicus:GCF_000855645.1
Orthohantavirus sinnombreense:Orthohantavirus sinnombreense	Homo	Orthohantavirus sinnombreense :Orthohantavirus sinnombreense:ssRNA(-)::GCF_000854765.1
Orthohantavirus sinnombreense:Orthohantavirus sinnombreense	Mus	Orthohantavirus sinnombreense :Orthohantavirus sinnombreense:ssRNA(-)::GCF_000854765.1
Orthohantavirus sinnombreense:Orthohantavirus sinnombreense	Peromyscus	Orthohantavirus sinnombreense :Orthohantavirus sinnombreense:ssRNA(-)::GCF_000854765.1
Orthohantavirus sinnombreense:Orthohantavirus sinnombreense	Reithrodontomys	Orthohantavirus sinnombreense :Orthohantavirus sinnombreense:ssRNA(-)::GCF_000854765.1
Orthohantavirus sinnombreense:Orthohantavirus sinnombreense	Tamias	Orthohantavirus sinnombreense :Orthohantavirus sinnombreense:ssRNA(-)::GCF_000854765.1
Orthohantavirus tatenalense:Orthohantavirus tatenalense	Microtus	Orthohantavirus tatenalense :Orthohantavirus tatenalense:ssRNA(-):Microtus agrestis:GCF_018595015.1
Orthohantavirus tulaense:Orthohantavirus tulaense	Apodemus	Orthohantavirus tulaense :Orthohantavirus tulaense:ssRNA(-)::GCF_000855225.1
Orthohantavirus tulaense:Orthohantavirus tulaense	Arvicola	Orthohantavirus tulaense :Orthohantavirus tulaense:ssRNA(-)::GCF_000855225.1
Orthohantavirus tulaense:Orthohantavirus tulaense	Dryomys	Orthohantavirus tulaense :Orthohantavirus tulaense:ssRNA(-)::GCF_000855225.1
Orthohantavirus tulaense:Orthohantavirus tulaense	Homo	Orthohantavirus tulaense :Orthohantavirus tulaense:ssRNA(-)::GCF_000855225.1
Orthohantavirus tulaense:Orthohantavirus tulaense	Lagurus	Orthohantavirus tulaense :Orthohantavirus tulaense:ssRNA(-)::GCF_000855225.1
Orthohantavirus tulaense:Orthohantavirus tulaense	Lasiopodomys	Orthohantavirus tulaense :Orthohantavirus tulaense:ssRNA(-)::GCF_000855225.1
Orthohantavirus tulaense:Orthohantavirus tulaense	Microtus	Orthohantavirus tulaense :Orthohantavirus tulaense:ssRNA(-)::GCF_000855225.1
Orthohantavirus tulaense:Orthohantavirus tulaense	Myodes	Orthohantavirus tulaense :Orthohantavirus tulaense:ssRNA(-)::GCF_000855225.1
Orthohantavirus tulaense:Orthohantavirus tulaense	Rodentia	Orthohantavirus tulaense :Orthohantavirus tulaense:ssRNA(-)::GCF_000855225.1
Orthomarburgvirus marburgense:Orthomarburgvirus marburgense	Cavia	Orthomarburgvirus marburgense :Orthomarburgvirus marburgense:ssRNA(-)::GCF_000857325.2
Orthomarburgvirus marburgense:Orthomarburgvirus marburgense	Cavia	Orthomarburgvirus marburgense :Orthomarburgvirus marburgense:ssRNA(-):Homo sapiens:GCF_000943645.1
Orthomarburgvirus marburgense:Orthomarburgvirus marburgense	Chiroptera	Orthomarburgvirus marburgense :Orthomarburgvirus marburgense:ssRNA(-)::GCF_000857325.2
Orthomarburgvirus marburgense:Orthomarburgvirus marburgense	Chiroptera	Orthomarburgvirus marburgense :Orthomarburgvirus marburgense:ssRNA(-):Homo sapiens:GCF_000943645.1
Orthomarburgvirus marburgense:Orthomarburgvirus marburgense	Hipposideros	Orthomarburgvirus marburgense :Orthomarburgvirus marburgense:ssRNA(-)::GCF_000857325.2
Orthomarburgvirus marburgense:Orthomarburgvirus marburgense	Hipposideros	Orthomarburgvirus marburgense :Orthomarburgvirus marburgense:ssRNA(-):Homo sapiens:GCF_000943645.1
Orthomarburgvirus marburgense:Orthomarburgvirus marburgense	Homo	Orthomarburgvirus marburgense :Orthomarburgvirus marburgense:ssRNA(-)::GCF_000857325.2
Orthomarburgvirus marburgense:Orthomarburgvirus marburgense	Homo	Orthomarburgvirus marburgense :Orthomarburgvirus marburgense:ssRNA(-):Homo sapiens:GCF_000943645.1
Orthomarburgvirus marburgense:Orthomarburgvirus marburgense	Mesocricetus	Orthomarburgvirus marburgense :Orthomarburgvirus marburgense:ssRNA(-)::GCF_000857325.2
Orthomarburgvirus marburgense:Orthomarburgvirus marburgense	Mesocricetus	Orthomarburgvirus marburgense :Orthomarburgvirus marburgense:ssRNA(-):Homo sapiens:GCF_000943645.1
Orthomarburgvirus marburgense:Orthomarburgvirus marburgense	Mus	Orthomarburgvirus marburgense :Orthomarburgvirus marburgense:ssRNA(-)::GCF_000857325.2
Orthomarburgvirus marburgense:Orthomarburgvirus marburgense	Mus	Orthomarburgvirus marburgense :Orthomarburgvirus marburgense:ssRNA(-):Homo sapiens:GCF_000943645.1
Orthomarburgvirus marburgense:Orthomarburgvirus marburgense	Rousettus	Orthomarburgvirus marburgense :Orthomarburgvirus marburgense:ssRNA(-)::GCF_000857325.2
Orthomarburgvirus marburgense:Orthomarburgvirus marburgense	Rousettus	Orthomarburgvirus marburgense :Orthomarburgvirus marburgense:ssRNA(-):Homo sapiens:GCF_000943645.1
Orthonairovirus artashatense:Orthonairovirus artashatense	Ornithodoros	Orthonairovirus artashatense :Orthonairovirus artashatense:ssRNA(-):Ornithodoros:GCF_003032565.1
Orthonairovirus chimense:Orthonairovirus chimense	Ornithodoros	Orthonairovirus chimense :Orthonairovirus chimense:ssRNA(-):Ornithodoros tartakovskyi:GCF_003032545.1
Orthonairovirus haemorrhagiae:Orthonairovirus haemorrhagiae	Alveonasus	Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1
Orthonairovirus haemorrhagiae:Orthonairovirus haemorrhagiae	Argas	Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1
Orthonairovirus haemorrhagiae:Orthonairovirus haemorrhagiae	Bos	Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1
Orthonairovirus haemorrhagiae:Orthonairovirus haemorrhagiae	Bovidae	Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1
Orthonairovirus haemorrhagiae:Orthonairovirus haemorrhagiae	Bubalus	Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1
Orthonairovirus haemorrhagiae:Orthonairovirus haemorrhagiae	Camelus	Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1
Orthonairovirus haemorrhagiae:Orthonairovirus haemorrhagiae	Capra	Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1
Orthonairovirus haemorrhagiae:Orthonairovirus haemorrhagiae	Capricornis	Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1
Orthonairovirus haemorrhagiae:Orthonairovirus haemorrhagiae	Dermacentor	Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1
Orthonairovirus haemorrhagiae:Orthonairovirus haemorrhagiae	Haemaphysalis	Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1
Orthonairovirus haemorrhagiae:Orthonairovirus haemorrhagiae	Homo	Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1
Orthonairovirus haemorrhagiae:Orthonairovirus haemorrhagiae	Hyalomma	Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1
Orthonairovirus haemorrhagiae:Orthonairovirus haemorrhagiae	Ixodes	Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1
Orthonairovirus haemorrhagiae:Orthonairovirus haemorrhagiae	Ixodida	Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1
Orthonairovirus haemorrhagiae:Orthonairovirus haemorrhagiae	Ixodoidea	Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1
Orthonairovirus haemorrhagiae:Orthonairovirus haemorrhagiae	Mus	Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1
Orthonairovirus haemorrhagiae:Orthonairovirus haemorrhagiae	Ovis	Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1
Orthonairovirus haemorrhagiae:Orthonairovirus haemorrhagiae	Rattus	Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1
Orthonairovirus haemorrhagiae:Orthonairovirus haemorrhagiae	Rhipicephalus	Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1
Orthonairovirus haemorrhagiae:Orthonairovirus haemorrhagiae	Testudo	Orthonairovirus haemorrhagiae :Orthonairovirus haemorrhagiae:ssRNA(-)::GCF_000854165.1
Orthonairovirus qalyubense:Orthonairovirus qalyubense	Ornithodoros	Orthonairovirus qalyubense :Orthonairovirus qalyubense:ssRNA(-):Ornithodoros erraticus:GCF_002145525.1
Orthonairovirus thiaforaense:Orthonairovirus thiaforaense	Crocidura	Orthonairovirus thiaforaense :Orthonairovirus thiaforaense:ssRNA(-):Crocidura:GCF_002831145.1
Orthonairovirus tomdiense:Orthonairovirus tomdiense	Dermacentor	Orthonairovirus tomdiense :Orthonairovirus tomdiense:ssRNA(-):Hyalomma aegyptium:GCF_018595155.1
Orthonairovirus tomdiense:Orthonairovirus tomdiense	Hyalomma	Orthonairovirus tomdiense :Orthonairovirus tomdiense:ssRNA(-):Hyalomma aegyptium:GCF_018595155.1
Orthophasmavirus kigluaikense:Orthophasmavirus kigluaikense	Chaoborus	Orthophasmavirus kigluaikense :Orthophasmavirus kigluaikense:ssRNA(-):Chaoborus trivitattus:GCF_002118825.1
Orthopoxvirus Abatino:Abatino macacapox virus	Macaca	Orthopoxvirus Abatino :Abatino macacapox virus:dsDNA:Macaca tonkeana:GCF_006452235.1
Orthorubulavirus mapueraense:Orthorubulavirus mapueraense	Sturnira	Orthorubulavirus mapueraense :Orthorubulavirus mapueraense:ssRNA(-):Sturnira lilium:GCF_000873165.1
Orthorubulavirus suis:Orthorubulavirus suis	Artibeus	Orthorubulavirus suis :Orthorubulavirus suis:ssRNA(-)::GCF_000871825.1
Orthorubulavirus suis:Orthorubulavirus suis	Desmodus	Orthorubulavirus suis :Orthorubulavirus suis:ssRNA(-)::GCF_000871825.1
Orthorubulavirus suis:Orthorubulavirus suis	Pteronotus	Orthorubulavirus suis :Orthorubulavirus suis:ssRNA(-)::GCF_000871825.1
Orthorubulavirus suis:Orthorubulavirus suis	Sus	Orthorubulavirus suis :Orthorubulavirus suis:ssRNA(-)::GCF_000871825.1
Orthotospovirus citrullomaculosi:Orthotospovirus citrullomaculosi	Arachis	Orthotospovirus citrullomaculosi :Orthotospovirus citrullomaculosi:ssRNA(+/-)::GCF_000858945.1
Orthotospovirus citrullomaculosi:Orthotospovirus citrullomaculosi	Capsicum	Orthotospovirus citrullomaculosi :Orthotospovirus citrullomaculosi:ssRNA(+/-)::GCF_000858945.1
Orthotospovirus citrullomaculosi:Orthotospovirus citrullomaculosi	Citrullus	Orthotospovirus citrullomaculosi :Orthotospovirus citrullomaculosi:ssRNA(+/-)::GCF_000858945.1
Orthotospovirus citrullomaculosi:Orthotospovirus citrullomaculosi	Cucumis	Orthotospovirus citrullomaculosi :Orthotospovirus citrullomaculosi:ssRNA(+/-)::GCF_000858945.1
Orthotospovirus citrullomaculosi:Orthotospovirus citrullomaculosi	Cucurbitaceae	Orthotospovirus citrullomaculosi :Orthotospovirus citrullomaculosi:ssRNA(+/-)::GCF_000858945.1
Orthotospovirus citrullomaculosi:Orthotospovirus citrullomaculosi	Luffa	Orthotospovirus citrullomaculosi :Orthotospovirus citrullomaculosi:ssRNA(+/-)::GCF_000858945.1
Orthotospovirus citrullomaculosi:Orthotospovirus citrullomaculosi	Nicotiana	Orthotospovirus citrullomaculosi :Orthotospovirus citrullomaculosi:ssRNA(+/-)::GCF_000858945.1
Orthotospovirus citrullomaculosi:Orthotospovirus citrullomaculosi	Physalis	Orthotospovirus citrullomaculosi :Orthotospovirus citrullomaculosi:ssRNA(+/-)::GCF_000858945.1
Orthotospovirus citrullomaculosi:Orthotospovirus citrullomaculosi	Piperaceae	Orthotospovirus citrullomaculosi :Orthotospovirus citrullomaculosi:ssRNA(+/-)::GCF_000858945.1
Orthotospovirus citrullomaculosi:Orthotospovirus citrullomaculosi	Siraitia	Orthotospovirus citrullomaculosi :Orthotospovirus citrullomaculosi:ssRNA(+/-)::GCF_000858945.1
Orthotospovirus citrullomaculosi:Orthotospovirus citrullomaculosi	Solanum	Orthotospovirus citrullomaculosi :Orthotospovirus citrullomaculosi:ssRNA(+/-)::GCF_000858945.1
Orthotospovirus citrullomaculosi:Orthotospovirus citrullomaculosi	Zantedeschia	Orthotospovirus citrullomaculosi :Orthotospovirus citrullomaculosi:ssRNA(+/-)::GCF_000858945.1
Orthotospovirus polygonianuli:Orthotospovirus polygonianuli	Fallopia	Orthotospovirus polygonianuli :Orthotospovirus polygonianuli:ssRNA(+/-):Fallopia dumetorum:GCF_002815835.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Aconitum	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Agapanthus	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Alkekengi	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Allium	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Alstroemeria	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Amaranthus	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Angelica	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Anthurium	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Antirrhinum	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Apium	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Aquilegia	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Arachis	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Arctium	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Arctotis	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Argyranthemum	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Artemisia	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Aster	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Begonia	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Bidens	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Brugmansia	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Calceolaria	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Calendula	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Callistephus	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Capsicum	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Chamaedorea	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Chenopodium	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Chrysanthemum	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Cicer	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Cichorium	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Cineraria	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Cirsium	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Citrullus	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Codonopsis	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Convolvulus	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Coprosma	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Coreopsis	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Crocus	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Cucumis	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Cucurbita	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Cynara	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Dahlia	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Datura	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Emilia	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Epipremnum	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Erodium	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Eucharis	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Eustoma	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Eutrema	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Fallopia	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Fuchsia	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Galinsoga	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Geranium	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Gerbera	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Glandularia	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Gloxinia	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Glycine	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
Orthotospovirus tomatomaculae:Orthotospovirus tomatomaculae	Gymnema	Orthotospovirus tomatomaculae :Orthotospovirus tomatomaculae:ssRNA(+/-)::GCF_000854725.1
