aa	bin	condition	bam	pos	cov	cov_norm
Thr	12	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam	9.0	60198.0	0.013035214003316512
Thr	12	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam	9.0	77135.33333333333	0.009209731592237728
Thr	12	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam	9.0	10416.666666666666	0.008748737382220997
Thr	12	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam	9.0	32338.0	0.011420668591889976
Thr	12	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam	9.0	41879.333333333336	0.01183441539327404
Thr	12	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam	9.0	22588.666666666668	0.00749313890049913
Thr	12	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam	9.0	75108.0	0.013514028982795289
Thr	12	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam	9.0	97708.33333333333	0.013241945949188783
Thr	16	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam	12.0	60405.333333333336	0.013080109753507894
Thr	16	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam	12.0	77458.66666666667	0.009248336639835762
Thr	16	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam	12.0	10535.666666666666	0.00884868295807549
Thr	16	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam	12.0	32549.333333333332	0.011495304251560314
Thr	16	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam	12.0	42839.666666666664	0.012105789903756714
Thr	16	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam	12.0	23717.0	0.007867430952238788
Thr	16	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam	12.0	75830.33333333333	0.013643996943623773
Thr	16	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam	12.0	98102.66666666667	0.013295388071347898
Thr	20	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam	15.0	60696.333333333336	0.013143122599033746
Thr	20	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam	15.0	77841.0	0.009293986113644981
Thr	20	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam	15.0	10668.666666666666	0.008960386836971687
Thr	20	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam	15.0	32753.666666666668	0.0115674677521564
Thr	20	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam	15.0	43900.666666666664	0.01240561116959023
Thr	20	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam	15.0	24527.0	0.008136125098687047
Thr	20	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam	15.0	76618.33333333333	0.013785780173618483
Thr	20	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam	15.0	98557.0	0.013356961708290309
Thr	24	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam	18.0	60960.0	0.013200216712219251
Thr	24	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam	18.0	78216.66666666667	0.009338839607091358
Thr	24	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam	18.0	10749.666666666666	0.00902841701885584
Thr	24	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam	18.0	32906.0	0.011621266642486597
Thr	24	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam	18.0	44656.666666666664	0.012619244418383949
Thr	24	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam	18.0	24891.333333333332	0.008256982177727357
Thr	24	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam	18.0	77140.0	0.013879642591106522
Thr	24	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam	18.0	98965.33333333333	0.013412301183898861
Thr	28	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam	21.0	61630.666666666664	0.013345442193545722
Thr	28	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam	21.0	79075.33333333333	0.00944136187782593
Thr	28	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam	21.0	10965.666666666666	0.009209830837213573
Thr	28	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam	21.0	33250.0	0.011742755602707086
Thr	28	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam	21.0	45592.666666666664	0.01288374272641427
Thr	28	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam	21.0	25197.0	0.008358378281551658
Thr	28	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam	21.0	77341.66666666667	0.013915928062403812
Thr	28	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam	21.0	99250.66666666667	0.013450971054201651
Thr	32	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam	24.0	62210.0	0.013470890447295927
Thr	32	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam	24.0	80005.0	0.009552361339424812
Thr	32	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam	24.0	11276.333333333334	0.009470753180900933
Thr	32	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam	24.0	33613.333333333336	0.01187107243084694
Thr	32	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam	24.0	46385.666666666664	0.013107831570717737
Thr	32	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam	24.0	25432.333333333332	0.008436443329861319
Thr	32	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam	24.0	77513.33333333333	0.013946815694995724
Thr	32	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam	24.0	99411.33333333333	0.013472745443788035
Thr	36	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam	27.0	62545.333333333336	0.01354350318795916
Thr	36	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam	27.0	80489.0	0.009610149513767435
Thr	36	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam	27.0	11413.0	0.009585536615355673
Thr	36	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam	27.0	33766.333333333336	0.011925106764898497
Thr	36	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam	27.0	46651.666666666664	0.013182998824922937
Thr	36	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam	27.0	25498.666666666668	0.008458447500702142
Thr	36	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam	27.0	77552.66666666667	0.013953892861298335
Thr	36	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam	27.0	99484.0	0.013482593611692252
Thr	40	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam	30.0	62666.0	0.013569632225851896
Thr	40	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam	30.0	80713.33333333333	0.009636934252977205
Thr	40	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam	30.0	11472.666666666666	0.009635649383081034
Thr	40	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam	30.0	33824.0	0.011945472646795923
Thr	40	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam	30.0	46767.666666666664	0.0132157785297643
Thr	40	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam	30.0	25533.666666666668	0.008470057741598055
Thr	40	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam	30.0	77574.66666666667	0.01395785127634895
Thr	40	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam	30.0	99529.0	0.013488692247779724
Thr	44	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam	33.0	62781.333333333336	0.013594606389141638
Thr	44	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam	33.0	80913.33333333333	0.009660813663862587
Thr	44	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam	33.0	11559.0	0.009708158918504881
Thr	44	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam	33.0	33922.333333333336	0.01198020059569616
Thr	44	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam	33.0	46879.0	0.013247239510847683
Thr	44	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam	33.0	25596.666666666668	0.0084909561752107
Thr	44	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam	33.0	77650.0	0.01397140584909802
Thr	44	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam	33.0	99689.0	0.01351037628720185
Thr	48	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam	36.0	63052.666666666664	0.013653360634568948
Thr	48	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam	36.0	81324.66666666667	0.009709925652250189
Thr	48	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam	36.0	11763.666666666666	0.00988005411059076
Thr	48	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam	36.0	34134.333333333336	0.012055071699087856
Thr	48	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam	36.0	47125.0	0.013316755091804367
Thr	48	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam	36.0	25773.666666666668	0.008549670822027169
Thr	48	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam	36.0	77888.33333333333	0.014014288678813004
Thr	48	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam	36.0	100303.0	0.013593588788484259
Thr	52	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam	39.0	63321.0	0.013711465263032074
Thr	52	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam	39.0	81760.0	0.009761903169944035
Thr	52	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam	39.0	11906.666666666666	0.010000156777373889
Thr	52	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam	39.0	34290.666666666664	0.012110283251746198
Thr	52	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam	39.0	47326.333333333336	0.013373648602506047
Thr	52	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam	39.0	25917.0	0.008597217522839002
Thr	52	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam	39.0	78022.66666666667	0.01403845900101599
Thr	52	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam	39.0	100794.0	0.013660131684460905
Thr	56	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam	42.0	63722.666666666664	0.013798441756570046
Thr	56	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam	42.0	82706.33333333333	0.009874892582450034
Thr	56	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam	42.0	12121.333333333334	0.0101804507573467
Thr	56	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam	42.0	34567.0	0.012207874674248895
Thr	56	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam	42.0	47617.0	0.01345578625371774
Thr	56	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam	42.0	26036.666666666668	0.00863691348933074
Thr	56	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam	42.0	78105.66666666667	0.014053393021434218
Thr	56	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam	42.0	101126.33333333333	0.013705171241343947
Thr	60	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam	45.0	63872.333333333336	0.013830850425116559
Thr	60	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam	45.0	83078.33333333333	0.009919308286696843
Thr	60	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam	45.0	12233.0	0.010274237222084108
Thr	60	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam	45.0	34730.666666666664	0.01226567610784217
Thr	60	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam	45.0	47762.0	0.013496760884769449
Thr	60	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam	45.0	26075.0	0.008649629467454836
Thr	60	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam	45.0	78146.66666666667	0.014060770067664907
Thr	60	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam	45.0	101207.0	0.013716103611219268
Thr	64	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam	48.0	64024.666666666664	0.01386383653096457
Thr	64	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam	48.0	83284.0	0.009943864280890646
Thr	64	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam	48.0	12317.666666666666	0.010345346959526802
Thr	64	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam	48.0	34876.666666666664	0.01231723828281947
Thr	64	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam	48.0	47864.666666666664	0.013525772807445139
Thr	64	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam	48.0	26111.0	0.008661571429519203
Thr	64	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam	48.0	78193.0	0.014069106729665442
Thr	64	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam	48.0	101282.66666666667	0.013726358354862649
Thr	68	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam	51.0	64145.333333333336	0.013889965568857306
Thr	68	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam	51.0	83443.33333333333	0.009962888211562665
Thr	68	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam	51.0	12406.0	0.010419536252528035
Thr	68	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam	51.0	34977.333333333336	0.01235279028474446
Thr	68	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam	51.0	47962.333333333336	0.0135533718118087
Thr	68	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam	51.0	26128.666666666668	0.00866743183682857
Thr	68	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam	51.0	78216.0	0.014073245072672902
Thr	68	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam	51.0	101329.66666666667	0.013732728041442897
Thr	72	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam	54.0	64200.666666666664	0.013901947392863365
Thr	72	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam	54.0	83506.33333333333	0.009970410225991561
Thr	72	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam	54.0	12444.333333333334	0.010451731606094609
Thr	72	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam	54.0	35028.0	0.012370684007567632
Thr	72	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam	54.0	48010.333333333336	0.013566935827605126
Thr	72	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam	54.0	26138.666666666668	0.008670749048513116
Thr	72	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam	54.0	78230.33333333333	0.014075824040054363
Thr	72	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam	54.0	101353.0	0.013735890297191957
Thr	76	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam	57.0	64254.0	0.013913496138893304
Thr	76	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam	57.0	83598.66666666667	0.009981434554016977
Thr	76	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam	57.0	12482.333333333334	0.010483647000064952
Thr	76	X1	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam	57.0	35103.0	0.012397171426220354
Thr	76	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam	57.0	48052.666666666664	0.013578898535981142
Thr	76	X2	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam	57.0	26156.333333333332	0.00867660945582248
Thr	76	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam	57.0	78247.0	0.014078822839335129
Thr	76	X4	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam	57.0	101389.33333333333	0.013740814381144065
Thr	80	Ctrl	/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam	60.0	64272.0	0.013917393840678407
